412	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.977528089888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
122	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0	0.172413793103	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0	0.0112359550562	0.0114942528736	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0114942528736	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0113636363636	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0114942528736	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0114942528736
8730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.910112359551	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
164	0.0	0.0112359550562	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.561797752809	0.0	0.0	0.0	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0112359550562	0.0114942528736	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0114942528736
3164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.966292134831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.988764044944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.955056179775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
190	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.752808988764	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0114942528736	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0
2824	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.966292134831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.988764044944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3180	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0114942528736	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.103448275862	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0113636363636	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0114942528736	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0114942528736	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0113636363636	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0114942528736	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0114942528736
142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.988764044944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.988764044944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114942528736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.943820224719	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.988764044944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114942528736	0.0	0.0	0.0112359550562	0.0	0.0	0.943820224719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114942528736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114942528736	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.921348314607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
187	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.977528089888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1750	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.494382022472	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0114942528736	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0114942528736	0.0	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0
119	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.303370786517	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0	0.0112359550562	0.0114942528736	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0114942528736	0.0112359550562	0.0112359550562	0.0	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.0114942528736
120	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.786516853933	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0112359550562	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550562	0.0112359550562	0.0114942528736
