	image_id	node	ri_score	bayes_factor	in_count	out_count
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000157	000157	trm_555cfb890d721	0.0139809186707	0.0279618373414	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000122	000122	trm_555cfb890d721	0.461815470761	0.923630941522	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000116	000116	trm_555cfb890d721	0.335144757061	0.670289514122	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_008820	008820	trm_555cfb890d721	0.0388182348692	0.0776364697384	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003192	003192	trm_555cfb890d721	0.228152433453	0.456304866905	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000140	000140	trm_555cfb890d721	0.500472025527	1.00094405105	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_001750	001750	trm_555cfb890d721	0.00946804656927	0.0189360931385	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000149	000149	trm_555cfb890d721	0.119020763175	0.238041526349	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_002824	002824	trm_555cfb890d721	0.0470372322238	0.0940744644477	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_002718	002718	trm_555cfb890d721	0.842094051903	1.68418810381	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003040	003040	trm_555cfb890d721	0.367538954777	0.735077909553	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000138	000138	trm_555cfb890d721	0.526776488543	1.05355297709	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_002883	002883	trm_555cfb890d721	0.539915050805	1.07983010161	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000419	000419	trm_555cfb890d721	0.394519189783	0.789038379566	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_001586	001586	trm_555cfb890d721	0.522335633086	1.04467126617	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003154	003154	trm_555cfb890d721	0.442226849251	0.884453698503	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_002826	002826	trm_555cfb890d721	0.064823276916	0.129646553832	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003160	003160	trm_555cfb890d721	0.211619341134	0.423238682268	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003194	003194	trm_555cfb890d721	0.529863592855	1.05972718571	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003156	003156	trm_555cfb890d721	0.0536313366133	0.107262673227	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_008719	008719	trm_555cfb890d721	0.0864590003219	0.172918000644	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003131	003131	trm_555cfb890d721	0.0470909318421	0.0941818636841	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000154	000154	trm_555cfb890d721	0.35079334812	0.701586696241	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003164	003164	trm_555cfb890d721	0.106887439743	0.213774879485	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000139	000139	trm_555cfb890d721	0.16202138611	0.32404277222	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_002714	002714	trm_555cfb890d721	0.136410673355	0.272821346709	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000003	000003	trm_555cfb890d721	0.51344430352	1.02688860704	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000173	000173	trm_555cfb890d721	0.515578649793	1.03115729959	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000190	000190	trm_555cfb890d721	0.483973797849	0.967947595699	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000144	000144	trm_555cfb890d721	0.0319503583416	0.0639007166833	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003129	003129	trm_555cfb890d721	0.477045317189	0.954090634377	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003142	003142	trm_555cfb890d721	0.600987611603	1.20197522321	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003179	003179	trm_555cfb890d721	0.0789568573379	0.157913714676	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_008718	008718	trm_555cfb890d721	0.335514753613	0.671029507225	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000186	000186	trm_555cfb890d721	0.0445121210951	0.0890242421903	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_003162	003162	trm_555cfb890d721	0.221315568388	0.442631136775	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000143	000143	trm_555cfb890d721	0.0224609474258	0.0449218948516	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_008625	008625	trm_555cfb890d721	0.432581043374	0.865162086749	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_001584	001584	trm_555cfb890d721	0.341581038999	0.683162077999	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000420	000420	trm_555cfb890d721	0.33324632902	0.66649265804	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_555cfb890d721_size_1_000120	000120	trm_555cfb890d721	0.468161533152	0.936323066303	1.0	89.0
