	image_id	node	ri_score	bayes_factor	in_count	out_count
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_2_000142	000142	trm_4a3fd79d09c28	0.403495532861	0.806991065722	2.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_3_000157	000157	trm_4a3fd79d09c28	0.568356119969	1.13671223994	3.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_2_002718	002718	trm_4a3fd79d09c28	0.620950237954	1.24190047591	2.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_1_008719	008719	trm_4a3fd79d09c28	0.358984037299	0.717968074598	1.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_2_000139	000139	trm_4a3fd79d09c28	0.584653330343	1.16930666069	2.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_6_010924	010924	trm_4a3fd79d09c28	0.546567973012	1.09313594602	6.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_1_002824	002824	trm_4a3fd79d09c28	0.268650136012	0.537300272025	1.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_6_000190	000190	trm_4a3fd79d09c28	0.495272275106	0.990544550213	6.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_4_003192	003192	trm_4a3fd79d09c28	0.474455523377	0.948911046753	4.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_4_000407	000407	trm_4a3fd79d09c28	0.406049947464	0.812099894927	4.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_3_003164	003164	trm_4a3fd79d09c28	0.0435447074772	0.0870894149545	3.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_1_000120	000120	trm_4a3fd79d09c28	0.498018543193	0.996037086386	1.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_1_000186	000186	trm_4a3fd79d09c28	0.361998049595	0.72399609919	1.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_6_003039	003039	trm_4a3fd79d09c28	0.470429612355	0.940859224711	6.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_3_000395	000395	trm_4a3fd79d09c28	0.477166224302	0.954332448603	3.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_6_000394	000394	trm_4a3fd79d09c28	0.215327624375	0.430655248749	6.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_1_001750	001750	trm_4a3fd79d09c28	0.13474912217	0.26949824434	1.0	84.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_4a3fd79d09c28_size_1_003039	003039	trm_4a3fd79d09c28	0.385602664939	0.771205329878	1.0	84.0
