	image_id	node	ri_score	bayes_factor	in_count	out_count
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000412	000412	trm_557b4b47d994a	0.171192421333	0.342384842665	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_002866	002866	trm_557b4b47d994a	0.687980911714	1.37596182343	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_008719	008719	trm_557b4b47d994a	0.0896141430414	0.179228286083	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000119	000119	trm_557b4b47d994a	0.490842688647	0.981685377294	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003191	003191	trm_557b4b47d994a	0.301334890752	0.602669781504	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000172	000172	trm_557b4b47d994a	0.285113218573	0.570226437146	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000407	000407	trm_557b4b47d994a	0.404164962155	0.808329924311	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_008625	008625	trm_557b4b47d994a	0.355597651321	0.711195302642	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003173	003173	trm_557b4b47d994a	0.234288031951	0.468576063902	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000118	000118	trm_557b4b47d994a	0.489850974214	0.979701948428	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000143	000143	trm_557b4b47d994a	0.259790896858	0.519581793715	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003188	003188	trm_557b4b47d994a	0.142103936556	0.284207873112	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000188	000188	trm_557b4b47d994a	0.22584610987	0.45169221974	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_001750	001750	trm_557b4b47d994a	0.00107584431522	0.00215168863045	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000187	000187	trm_557b4b47d994a	0.390842288197	0.781684576393	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_002863	002863	trm_557b4b47d994a	0.0128399965646	0.0256799931292	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003185	003185	trm_557b4b47d994a	0.320265122405	0.64053024481	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_002826	002826	trm_557b4b47d994a	0.370545528203	0.741091056405	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003158	003158	trm_557b4b47d994a	0.0922391620875	0.184478324175	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_008730	008730	trm_557b4b47d994a	0.418796727387	0.837593454775	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000178	000178	trm_557b4b47d994a	0.501469493262	1.00293898652	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_008820	008820	trm_557b4b47d994a	0.0355580533593	0.0711161067186	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_001587	001587	trm_557b4b47d994a	0.41499187664	0.829983753281	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000138	000138	trm_557b4b47d994a	0.236599370035	0.473198740071	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003193	003193	trm_557b4b47d994a	0.448341836637	0.896683673274	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_001583	001583	trm_557b4b47d994a	0.933505938551	1.8670118771	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_002883	002883	trm_557b4b47d994a	0.146340653081	0.292681306162	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000177	000177	trm_557b4b47d994a	0.469804605945	0.93960921189	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000139	000139	trm_557b4b47d994a	0.51165054269	1.02330108538	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_001584	001584	trm_557b4b47d994a	0.475740644355	0.95148128871	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003154	003154	trm_557b4b47d994a	0.449567917179	0.899135834358	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_002963	002963	trm_557b4b47d994a	0.80617779647	1.61235559294	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000165	000165	trm_557b4b47d994a	0.342798368136	0.685596736273	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000122	000122	trm_557b4b47d994a	0.514480633122	1.02896126624	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003160	003160	trm_557b4b47d994a	0.344874142193	0.689748284386	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003186	003186	trm_557b4b47d994a	0.287167813007	0.574335626015	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_008727	008727	trm_557b4b47d994a	0.357643734191	0.715287468383	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000147	000147	trm_557b4b47d994a	0.379191109475	0.758382218951	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000149	000149	trm_557b4b47d994a	0.433151524288	0.866303048576	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003179	003179	trm_557b4b47d994a	0.345177539708	0.690355079415	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003129	003129	trm_557b4b47d994a	0.112355858715	0.224711717429	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_002718	002718	trm_557b4b47d994a	0.100838801308	0.201677602616	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000135	000135	trm_557b4b47d994a	0.281024343182	0.562048686363	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003164	003164	trm_557b4b47d994a	0.262202674886	0.524405349772	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000144	000144	trm_557b4b47d994a	0.25027286481	0.500545729619	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_001585	001585	trm_557b4b47d994a	0.100086051796	0.200172103592	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000183	000183	trm_557b4b47d994a	0.438045567244	0.876091134489	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000415	000415	trm_557b4b47d994a	0.453071211436	0.906142422872	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000166	000166	trm_557b4b47d994a	0.492382039462	0.984764078924	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_002731	002731	trm_557b4b47d994a	0.271373060344	0.542746120687	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000004	000004	trm_557b4b47d994a	0.243266855516	0.486533711032	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003131	003131	trm_557b4b47d994a	0.31676839232	0.633536784639	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000111	000111	trm_557b4b47d994a	0.0125052741242	0.0250105482484	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000120	000120	trm_557b4b47d994a	0.191318095794	0.382636191588	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000159	000159	trm_557b4b47d994a	0.330859587902	0.661719175804	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000419	000419	trm_557b4b47d994a	0.133798672728	0.267597345457	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_002824	002824	trm_557b4b47d994a	0.438936356026	0.877872712052	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_010924	010924	trm_557b4b47d994a	0.453419396921	0.906838793842	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003194	003194	trm_557b4b47d994a	0.434619767591	0.869239535183	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000395	000395	trm_557b4b47d994a	0.0862617658571	0.172523531714	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000157	000157	trm_557b4b47d994a	0.658817406163	1.31763481233	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003142	003142	trm_557b4b47d994a	0.270414294133	0.540828588265	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000116	000116	trm_557b4b47d994a	0.345631583697	0.691263167393	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_001586	001586	trm_557b4b47d994a	0.721458292207	1.44291658441	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003040	003040	trm_557b4b47d994a	0.130026414008	0.260052828015	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_000141	000141	trm_557b4b47d994a	0.275786577402	0.551573154804	1.0	89.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b4b47d994a_size_1_003180	003180	trm_557b4b47d994a	0.000113710201886	0.000227420403773	1.0	89.0
