	image_id	node	ri_score	bayes_factor	in_count	out_count
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_008730	008730	trm_557b474e2b578	0.466584594408	0.933169188817	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_003186	003186	trm_557b474e2b578	0.208923514599	0.417847029199	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_003188	003188	trm_557b474e2b578	0.122706699069	0.245413398139	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_000159	000159	trm_557b474e2b578	0.676603095239	1.35320619048	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_000183	000183	trm_557b474e2b578	0.365188435922	0.730376871844	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_3_001750	001750	trm_557b474e2b578	0.000279793745037	0.000559587490074	3.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_3_000186	000186	trm_557b474e2b578	0.286210918306	0.572421836611	3.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_001750	001750	trm_557b474e2b578	0.00658914648019	0.0131782929604	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_3_003179	003179	trm_557b474e2b578	0.278778098957	0.557556197914	3.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_002723	002723	trm_557b474e2b578	0.0773536589886	0.154707317977	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_3_000119	000119	trm_557b474e2b578	0.301096560853	0.602193121706	3.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_000154	000154	trm_557b474e2b578	0.613411215207	1.22682243041	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_003179	003179	trm_557b474e2b578	0.28138909275	0.5627781855	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_002963	002963	trm_557b474e2b578	0.472712484985	0.94542496997	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_008719	008719	trm_557b474e2b578	0.29156829094	0.583136581879	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_000395	000395	trm_557b474e2b578	0.0833644369867	0.166728873973	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_002731	002731	trm_557b474e2b578	0.00123448494584	0.00246896989168	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_003154	003154	trm_557b474e2b578	0.3878482324	0.775696464801	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_003164	003164	trm_557b474e2b578	0.571574286628	1.14314857326	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_003194	003194	trm_557b474e2b578	0.231400943108	0.462801886215	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_000401	000401	trm_557b474e2b578	0.373566235498	0.747132470997	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_000111	000111	trm_557b474e2b578	0.222993711161	0.445987422323	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_000190	000190	trm_557b474e2b578	0.217389579958	0.434779159917	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_002718	002718	trm_557b474e2b578	0.976027759488	1.95205551898	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_000122	000122	trm_557b474e2b578	0.44135637107	0.88271274214	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_000143	000143	trm_557b474e2b578	0.68286977235	1.3657395447	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_003039	003039	trm_557b474e2b578	0.580851336883	1.16170267377	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_003193	003193	trm_557b474e2b578	0.183244639434	0.366489278867	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_000139	000139	trm_557b474e2b578	0.295529286693	0.591058573387	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_003160	003160	trm_557b474e2b578	0.61751158369	1.23502316738	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_003160	003160	trm_557b474e2b578	0.18288305234	0.365766104679	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_003191	003191	trm_557b474e2b578	0.240925365331	0.481850730661	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_000178	000178	trm_557b474e2b578	0.393367588238	0.786735176476	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_3_000165	000165	trm_557b474e2b578	0.288043396727	0.576086793454	3.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_008730	008730	trm_557b474e2b578	0.424293607757	0.848587215514	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_3_000419	000419	trm_557b474e2b578	0.119921017582	0.239842035163	3.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_000177	000177	trm_557b474e2b578	0.399909567952	0.799819135905	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_003192	003192	trm_557b474e2b578	0.222331047355	0.444662094709	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_3_000111	000111	trm_557b474e2b578	0.00511805288973	0.0102361057795	3.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_4_003194	003194	trm_557b474e2b578	0.199835113854	0.399670227709	4.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_000412	000412	trm_557b474e2b578	0.733219717155	1.46643943431	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_003041	003041	trm_557b474e2b578	0.8556847622	1.7113695244	2.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_1_000159	000159	trm_557b474e2b578	0.673339954551	1.3466799091	1.0	86.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_557b474e2b578_size_2_003162	003162	trm_557b474e2b578	0.239749453029	0.479498906058	2.0	86.0
