	image_id	node	ri_score	bayes_factor	in_count	out_count
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_1_008719	008719	trm_5519b7525d7a2	0.028815510918	0.0576310218361	1.0	88.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_2_008719	008719	trm_5519b7525d7a2	0.221176667486	0.442353334972	2.0	88.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_1_000165	000165	trm_5519b7525d7a2	0.590385517195	1.18077103439	1.0	88.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_1_003192	003192	trm_5519b7525d7a2	0.00436552155603	0.00873104311206	1.0	88.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_2_002714	002714	trm_5519b7525d7a2	0.0466296059808	0.0932592119616	2.0	88.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_2_000111	000111	trm_5519b7525d7a2	0.130023201535	0.260046403069	2.0	88.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_2_003185	003185	trm_5519b7525d7a2	0.265190089036	0.530380178073	2.0	88.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_2_002729	002729	trm_5519b7525d7a2	0.397430868737	0.794861737475	2.0	88.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_2_000395	000395	trm_5519b7525d7a2	0.0168603295817	0.0337206591634	2.0	88.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_2_000142	000142	trm_5519b7525d7a2	0.344115638409	0.688231276817	2.0	88.0
/scratch/users/vsochat/DATA/BRAINMETA/ontological_comparison//data/group_size_vary_scores/trm_5519b7525d7a2_size_2_000004	000004	trm_5519b7525d7a2	0.563103303846	1.12620660769	2.0	88.0
